Date,Open,High,Low,Close,Adj Close,Volume
2017-12-20 00:00:00-05:00,20.295000076293945,20.295000076293945,20.295000076293945,20.295000076293945,20.295000076293945,0
2017-12-21 00:00:00-05:00,20.0,20.0,20.0,20.0,20.0,0
2017-12-22 00:00:00-05:00,19.665000915527344,19.665000915527344,19.665000915527344,19.665000915527344,19.665000915527344,0
2017-12-26 00:00:00-05:00,19.665000915527344,19.665000915527344,19.665000915527344,19.665000915527344,19.665000915527344,0
2017-12-27 00:00:00-05:00,19.190000534057617,19.190000534057617,19.190000534057617,19.190000534057617,19.190000534057617,0
2017-12-28 00:00:00-05:00,19.704999923706055,19.704999923706055,19.704999923706055,19.704999923706055,19.704999923706055,0
2017-12-29 00:00:00-05:00,19.6200008392334,19.6200008392334,19.6200008392334,19.6200008392334,19.6200008392334,0
2018-01-02 00:00:00-05:00,19.31999969482422,19.31999969482422,19.31999969482422,19.31999969482422,19.31999969482422,0
2018-01-03 00:00:00-05:00,19.325000762939453,19.325000762939453,19.325000762939453,19.325000762939453,19.325000762939453,0
2018-01-04 00:00:00-05:00,19.200000762939453,19.200000762939453,19.200000762939453,19.200000762939453,19.200000762939453,0
2018-01-05 00:00:00-05:00,18.915000915527344,18.915000915527344,18.915000915527344,18.915000915527344,18.915000915527344,0
2018-01-08 00:00:00-05:00,19.049999237060547,19.049999237060547,19.049999237060547,19.049999237060547,19.049999237060547,0
2018-01-09 00:00:00-05:00,19.434999465942383,19.434999465942383,19.434999465942383,19.434999465942383,19.434999465942383,0
2018-01-10 00:00:00-05:00,19.325000762939453,19.325000762939453,19.325000762939453,19.325000762939453,19.325000762939453,0
2018-01-11 00:00:00-05:00,19.31999969482422,19.31999969482422,19.31999969482422,19.31999969482422,19.31999969482422,0
2018-01-12 00:00:00-05:00,19.80500030517578,19.80500030517578,19.80500030517578,19.80500030517578,19.80500030517578,0
2018-01-16 00:00:00-05:00,18.899999618530273,18.899999618530273,18.899999618530273,18.899999618530273,18.899999618530273,0
2018-01-17 00:00:00-05:00,18.440000534057617,18.440000534057617,18.440000534057617,18.440000534057617,18.440000534057617,0
2018-01-18 00:00:00-05:00,18.350000381469727,18.350000381469727,18.350000381469727,18.350000381469727,18.350000381469727,0
2018-01-19 00:00:00-05:00,18.190000534057617,18.190000534057617,18.190000534057617,18.190000534057617,18.190000534057617,0
2018-01-22 00:00:00-05:00,18.545000076293945,18.545000076293945,18.545000076293945,18.545000076293945,18.545000076293945,0
2018-01-23 00:00:00-05:00,18.200000762939453,18.200000762939453,18.200000762939453,18.200000762939453,18.200000762939453,0
2018-01-24 00:00:00-05:00,17.790000915527344,17.790000915527344,17.790000915527344,17.790000915527344,17.790000915527344,0
2018-01-25 00:00:00-05:00,17.780000686645508,17.780000686645508,17.780000686645508,17.780000686645508,17.780000686645508,0
2018-01-26 00:00:00-05:00,17.780000686645508,17.780000686645508,17.780000686645508,17.780000686645508,17.780000686645508,0
2018-01-29 00:00:00-05:00,17.395000457763672,17.395000457763672,17.395000457763672,17.395000457763672,17.395000457763672,0
2018-01-30 00:00:00-05:00,17.40999984741211,17.40999984741211,17.40999984741211,17.40999984741211,17.40999984741211,0
2018-01-31 00:00:00-05:00,17.8799991607666,17.8799991607666,17.8799991607666,17.8799991607666,17.8799991607666,0
2018-02-01 00:00:00-05:00,18.149999618530273,18.149999618530273,18.149999618530273,18.149999618530273,18.149999618530273,0
2018-02-02 00:00:00-05:00,18.15999984741211,18.15999984741211,18.15999984741211,18.15999984741211,18.15999984741211,0
2018-02-05 00:00:00-05:00,17.59000015258789,17.59000015258789,17.59000015258789,17.59000015258789,17.59000015258789,0
2018-02-06 00:00:00-05:00,17.8799991607666,17.8799991607666,17.8799991607666,17.8799991607666,17.8799991607666,0
2018-02-07 00:00:00-05:00,18.155000686645508,18.155000686645508,18.155000686645508,18.155000686645508,18.155000686645508,0
2018-02-08 00:00:00-05:00,17.739999771118164,17.739999771118164,17.739999771118164,17.739999771118164,17.739999771118164,0
2018-02-09 00:00:00-05:00,17.899999618530273,17.899999618530273,17.899999618530273,17.899999618530273,17.899999618530273,0
2018-02-12 00:00:00-05:00,17.950000762939453,17.950000762939453,17.950000762939453,17.950000762939453,17.950000762939453,0
2018-02-13 00:00:00-05:00,18.30500030517578,18.30500030517578,18.30500030517578,18.30500030517578,18.30500030517578,0
2018-02-14 00:00:00-05:00,18.075000762939453,18.075000762939453,18.075000762939453,18.075000762939453,18.075000762939453,0
2018-02-15 00:00:00-05:00,17.790000915527344,17.790000915527344,17.790000915527344,17.790000915527344,17.790000915527344,0
2018-02-16 00:00:00-05:00,18.165000915527344,18.165000915527344,18.165000915527344,18.165000915527344,18.165000915527344,0
2018-02-20 00:00:00-05:00,19.770000457763672,19.770000457763672,19.770000457763672,19.770000457763672,19.770000457763672,0
2018-02-21 00:00:00-05:00,19.780000686645508,19.780000686645508,19.780000686645508,19.780000686645508,19.780000686645508,0
2018-02-22 00:00:00-05:00,19.940000534057617,19.940000534057617,19.940000534057617,19.940000534057617,19.940000534057617,0
2018-02-23 00:00:00-05:00,20.40999984741211,20.40999984741211,20.40999984741211,20.40999984741211,20.40999984741211,0
2018-02-26 00:00:00-05:00,18.690000534057617,18.690000534057617,18.690000534057617,18.690000534057617,18.690000534057617,0
2018-02-27 00:00:00-05:00,19.19499969482422,19.19499969482422,19.19499969482422,19.19499969482422,19.19499969482422,10
2018-02-28 00:00:00-05:00,17.350000381469727,17.350000381469727,17.350000381469727,17.350000381469727,17.350000381469727,0
2018-03-01 00:00:00-05:00,17.559999465942383,17.559999465942383,17.559999465942383,17.559999465942383,17.559999465942383,50
2018-03-02 00:00:00-05:00,17.80500030517578,17.80500030517578,17.80500030517578,17.80500030517578,17.80500030517578,0
2018-03-05 00:00:00-05:00,17.514999389648438,17.514999389648438,17.514999389648438,17.514999389648438,17.514999389648438,0
2018-03-06 00:00:00-05:00,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,17.700000762939453,0
2018-03-07 00:00:00-05:00,17.829999923706055,17.829999923706055,17.829999923706055,17.829999923706055,17.829999923706055,0
2018-03-08 00:00:00-05:00,18.315000534057617,18.315000534057617,18.315000534057617,18.315000534057617,18.315000534057617,0
2018-03-09 00:00:00-05:00,18.940000534057617,18.940000534057617,18.940000534057617,18.940000534057617,18.940000534057617,40
2018-03-12 00:00:00-04:00,19.709999084472656,19.709999084472656,19.709999084472656,19.709999084472656,19.709999084472656,50
2018-03-13 00:00:00-04:00,19.46500015258789,19.46500015258789,19.46500015258789,19.46500015258789,19.46500015258789,0
2018-03-14 00:00:00-04:00,18.55500030517578,18.614999771118164,18.55500030517578,18.614999771118164,18.614999771118164,0
2018-03-15 00:00:00-04:00,18.799999237060547,18.799999237060547,18.799999237060547,18.799999237060547,18.799999237060547,10
2018-03-16 00:00:00-04:00,18.655000686645508,18.655000686645508,18.655000686645508,18.655000686645508,18.655000686645508,25
2018-03-19 00:00:00-04:00,18.700000762939453,18.700000762939453,18.700000762939453,18.700000762939453,18.700000762939453,0
2018-03-20 00:00:00-04:00,19.174999237060547,19.174999237060547,19.174999237060547,19.174999237060547,19.174999237060547,0
2018-03-21 00:00:00-04:00,19.389999389648438,19.389999389648438,19.389999389648438,19.389999389648438,19.389999389648438,5
2018-03-22 00:00:00-04:00,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,19.010000228881836,0
2018-03-23 00:00:00-04:00,18.44499969482422,18.44499969482422,18.44499969482422,18.44499969482422,18.44499969482422,0
2018-03-26 00:00:00-04:00,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164,17.989999771118164,0
2018-03-27 00:00:00-04:00,18.4950008392334,18.4950008392334,18.4950008392334,18.4950008392334,18.4950008392334,0
2018-03-28 00:00:00-04:00,18.3700008392334,18.3700008392334,18.3700008392334,18.3700008392334,18.3700008392334,0
2018-03-29 00:00:00-04:00,18.225000381469727,18.225000381469727,18.225000381469727,18.225000381469727,18.225000381469727,0
2018-04-02 00:00:00-04:00,18.225000381469727,18.225000381469727,18.225000381469727,18.225000381469727,18.225000381469727,0
2018-04-03 00:00:00-04:00,18.040000915527344,18.040000915527344,18.040000915527344,18.040000915527344,18.040000915527344,0
2018-04-04 00:00:00-04:00,18.184999465942383,18.184999465942383,18.184999465942383,18.184999465942383,18.184999465942383,0
2018-04-05 00:00:00-04:00,18.1299991607666,18.1299991607666,18.1299991607666,18.1299991607666,18.1299991607666,0
2018-04-06 00:00:00-04:00,18.18000030517578,18.18000030517578,18.18000030517578,18.18000030517578,18.18000030517578,0
2018-04-09 00:00:00-04:00,18.645000457763672,18.645000457763672,18.645000457763672,18.645000457763672,18.645000457763672,0
2018-04-10 00:00:00-04:00,18.84000015258789,18.84000015258789,18.84000015258789,18.84000015258789,18.84000015258789,0
2018-04-11 00:00:00-04:00,19.2549991607666,19.2549991607666,19.2549991607666,19.2549991607666,19.2549991607666,0
2018-04-12 00:00:00-04:00,19.21500015258789,19.21500015258789,19.21500015258789,19.21500015258789,19.21500015258789,0
2018-04-13 00:00:00-04:00,19.56999969482422,19.56999969482422,19.56999969482422,19.56999969482422,19.56999969482422,0
2018-04-16 00:00:00-04:00,19.350000381469727,19.350000381469727,19.350000381469727,19.350000381469727,19.350000381469727,0
2018-04-17 00:00:00-04:00,19.014999389648438,19.014999389648438,19.014999389648438,19.014999389648438,19.014999389648438,0
2018-04-18 00:00:00-04:00,19.309999465942383,19.309999465942383,19.309999465942383,19.309999465942383,19.309999465942383,0
2018-04-19 00:00:00-04:00,19.520000457763672,19.860000610351562,19.520000457763672,19.860000610351562,19.860000610351562,20
2018-04-20 00:00:00-04:00,19.834999084472656,19.834999084472656,19.799999237060547,19.799999237060547,19.799999237060547,10
2018-04-23 00:00:00-04:00,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438,19.889999389648438,0
2018-04-24 00:00:00-04:00,19.635000228881836,19.674999237060547,19.625,19.674999237060547,19.674999237060547,20
2018-04-25 00:00:00-04:00,19.549999237060547,19.8799991607666,19.549999237060547,19.8799991607666,19.8799991607666,20
2018-04-26 00:00:00-04:00,20.149999618530273,20.149999618530273,20.149999618530273,20.149999618530273,20.149999618530273,0
2018-04-27 00:00:00-04:00,20.264999389648438,20.264999389648438,20.264999389648438,20.264999389648438,20.264999389648438,0
2018-04-30 00:00:00-04:00,20.559999465942383,20.559999465942383,20.559999465942383,20.559999465942383,20.559999465942383,0
2018-05-01 00:00:00-04:00,20.094999313354492,20.094999313354492,20.094999313354492,20.094999313354492,20.094999313354492,0
2018-05-02 00:00:00-04:00,19.864999771118164,19.864999771118164,19.864999771118164,19.864999771118164,19.864999771118164,0
2018-05-03 00:00:00-04:00,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,19.950000762939453,0
2018-05-04 00:00:00-04:00,20.420000076293945,20.420000076293945,20.420000076293945,20.420000076293945,20.420000076293945,0
2018-05-07 00:00:00-04:00,20.420000076293945,20.420000076293945,20.420000076293945,20.420000076293945,20.420000076293945,0
2018-05-08 00:00:00-04:00,20.600000381469727,20.600000381469727,20.600000381469727,20.600000381469727,20.600000381469727,0
2018-05-09 00:00:00-04:00,21.135000228881836,21.135000228881836,20.84000015258789,20.844999313354492,20.844999313354492,20
2018-05-10 00:00:00-04:00,21.0049991607666,21.0049991607666,21.0049991607666,21.0049991607666,21.0049991607666,0
2018-05-11 00:00:00-04:00,21.264999389648438,21.264999389648438,21.264999389648438,21.264999389648438,21.264999389648438,10
2018-05-14 00:00:00-04:00,21.625,21.625,21.625,21.625,21.625,0
2018-05-15 00:00:00-04:00,21.540000915527344,21.540000915527344,21.540000915527344,21.540000915527344,21.540000915527344,30
2018-05-16 00:00:00-04:00,21.395000457763672,21.670000076293945,21.395000457763672,21.670000076293945,21.670000076293945,10
2018-05-17 00:00:00-04:00,22.299999237060547,22.299999237060547,22.299999237060547,22.299999237060547,22.299999237060547,0
2018-05-18 00:00:00-04:00,22.05500030517578,22.05500030517578,22.05500030517578,22.05500030517578,22.05500030517578,0
2018-05-21 00:00:00-04:00,22.375,22.375,22.375,22.375,22.375,0
2018-05-22 00:00:00-04:00,22.905000686645508,22.905000686645508,22.905000686645508,22.905000686645508,22.905000686645508,0
2018-05-23 00:00:00-04:00,22.71500015258789,22.71500015258789,22.71500015258789,22.71500015258789,22.71500015258789,0
2018-05-24 00:00:00-04:00,22.69499969482422,22.69499969482422,22.69499969482422,22.69499969482422,22.69499969482422,0
2018-05-25 00:00:00-04:00,22.260000228881836,22.260000228881836,21.80500030517578,21.80500030517578,21.80500030517578,20
2018-05-29 00:00:00-04:00,22.655000686645508,22.655000686645508,22.655000686645508,22.655000686645508,22.655000686645508,0
2018-05-30 00:00:00-04:00,22.985000610351562,22.985000610351562,22.985000610351562,22.985000610351562,22.985000610351562,0
2018-05-31 00:00:00-04:00,22.579999923706055,22.579999923706055,22.579999923706055,22.579999923706055,22.579999923706055,0
2018-06-01 00:00:00-04:00,21.774999618530273,21.774999618530273,21.774999618530273,21.774999618530273,21.774999618530273,0
2018-06-04 00:00:00-04:00,21.905000686645508,21.905000686645508,21.905000686645508,21.905000686645508,21.905000686645508,0
2018-06-05 00:00:00-04:00,21.43000030517578,21.43000030517578,21.43000030517578,21.43000030517578,21.43000030517578,0
2018-06-06 00:00:00-04:00,21.31999969482422,21.31999969482422,21.31999969482422,21.31999969482422,21.31999969482422,0
2018-06-07 00:00:00-04:00,21.665000915527344,21.665000915527344,21.665000915527344,21.665000915527344,21.665000915527344,0
2018-06-08 00:00:00-04:00,21.540000915527344,21.540000915527344,21.540000915527344,21.540000915527344,21.540000915527344,0
2018-06-11 00:00:00-04:00,21.350000381469727,21.350000381469727,21.350000381469727,21.350000381469727,21.350000381469727,0
2018-06-12 00:00:00-04:00,21.78499984741211,21.78499984741211,21.78499984741211,21.78499984741211,21.78499984741211,0
2018-06-13 00:00:00-04:00,22.3799991607666,22.3799991607666,22.3799991607666,22.3799991607666,22.3799991607666,0
2018-06-14 00:00:00-04:00,22.354999542236328,22.354999542236328,22.354999542236328,22.354999542236328,22.354999542236328,0
2018-06-15 00:00:00-04:00,22.354999542236328,22.354999542236328,21.75,21.75,21.75,0
2018-06-18 00:00:00-04:00,22.139999389648438,22.139999389648438,22.139999389648438,22.139999389648438,22.139999389648438,0
2018-06-19 00:00:00-04:00,21.69499969482422,21.69499969482422,21.69499969482422,21.69499969482422,21.69499969482422,1
2018-06-20 00:00:00-04:00,21.5,21.5,21.5,21.5,21.5,1
2018-06-21 00:00:00-04:00,21.545000076293945,21.545000076293945,21.545000076293945,21.545000076293945,21.545000076293945,0
2018-06-22 00:00:00-04:00,21.655000686645508,21.655000686645508,21.655000686645508,21.655000686645508,21.655000686645508,10
2018-06-25 00:00:00-04:00,21.6299991607666,21.6299991607666,21.545000076293945,21.545000076293945,21.545000076293945,10
2018-06-26 00:00:00-04:00,21.4950008392334,21.4950008392334,21.4950008392334,21.4950008392334,21.4950008392334,20
2018-06-27 00:00:00-04:00,22.03499984741211,22.03499984741211,22.03499984741211,22.03499984741211,22.03499984741211,0
2018-06-28 00:00:00-04:00,21.959999084472656,21.959999084472656,21.959999084472656,21.959999084472656,21.959999084472656,0
2018-06-29 00:00:00-04:00,21.875,21.875,21.875,21.875,21.875,0
2018-07-02 00:00:00-04:00,22.239999771118164,22.239999771118164,22.239999771118164,22.239999771118164,22.239999771118164,0
2018-07-03 00:00:00-04:00,22.260000228881836,22.260000228881836,22.260000228881836,22.260000228881836,22.260000228881836,0
2018-07-05 00:00:00-04:00,22.46500015258789,22.46500015258789,22.46500015258789,22.46500015258789,22.46500015258789,0
2018-07-06 00:00:00-04:00,22.354999542236328,22.354999542236328,22.354999542236328,22.354999542236328,22.354999542236328,0
2018-07-09 00:00:00-04:00,22.729999542236328,22.729999542236328,22.729999542236328,22.729999542236328,22.729999542236328,0
2018-07-10 00:00:00-04:00,22.729999542236328,22.729999542236328,22.729999542236328,22.729999542236328,22.729999542236328,0
2018-07-11 00:00:00-04:00,22.579999923706055,22.579999923706055,22.579999923706055,22.579999923706055,22.579999923706055,0
2018-07-12 00:00:00-04:00,21.969999313354492,21.969999313354492,21.969999313354492,21.969999313354492,21.969999313354492,0
2018-07-13 00:00:00-04:00,22.264999389648438,22.264999389648438,22.264999389648438,22.264999389648438,22.264999389648438,0
2018-07-16 00:00:00-04:00,22.020000457763672,22.020000457763672,22.020000457763672,22.020000457763672,22.020000457763672,0
2018-07-17 00:00:00-04:00,21.850000381469727,21.850000381469727,21.850000381469727,21.850000381469727,21.850000381469727,0
2018-07-18 00:00:00-04:00,22.139999389648438,22.139999389648438,22.139999389648438,22.139999389648438,22.139999389648438,0
2018-07-19 00:00:00-04:00,22.299999237060547,22.299999237060547,22.155000686645508,22.155000686645508,22.155000686645508,10
2018-07-20 00:00:00-04:00,21.875,21.875,21.875,21.875,21.875,0
2018-07-23 00:00:00-04:00,22.030000686645508,22.030000686645508,22.030000686645508,22.030000686645508,22.030000686645508,0
2018-07-24 00:00:00-04:00,22.094999313354492,22.094999313354492,22.094999313354492,22.094999313354492,22.094999313354492,0
2018-07-25 00:00:00-04:00,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,22.170000076293945,0
2018-07-26 00:00:00-04:00,22.114999771118164,22.114999771118164,22.114999771118164,22.114999771118164,22.114999771118164,0
2018-07-27 00:00:00-04:00,21.889999389648438,21.889999389648438,21.889999389648438,21.889999389648438,21.889999389648438,0
2018-07-30 00:00:00-04:00,22.059999465942383,22.059999465942383,22.059999465942383,22.059999465942383,22.059999465942383,0
2018-07-31 00:00:00-04:00,22.114999771118164,22.114999771118164,22.114999771118164,22.114999771118164,22.114999771118164,10
2018-08-01 00:00:00-04:00,21.93000030517578,21.93000030517578,21.93000030517578,21.93000030517578,21.93000030517578,0
2018-08-02 00:00:00-04:00,22.0,22.0,21.934999465942383,21.934999465942383,21.934999465942383,5
2018-08-03 00:00:00-04:00,22.260000228881836,22.260000228881836,22.260000228881836,22.260000228881836,22.260000228881836,0
2018-08-06 00:00:00-04:00,22.5,22.5,22.5,22.5,22.5,0
2018-08-07 00:00:00-04:00,22.799999237060547,22.799999237060547,22.610000610351562,22.610000610351562,22.610000610351562,10
2018-08-08 00:00:00-04:00,22.674999237060547,22.674999237060547,22.600000381469727,22.600000381469727,22.600000381469727,15
2018-08-09 00:00:00-04:00,22.774999618530273,22.799999237060547,22.71500015258789,22.71500015258789,22.71500015258789,10
2018-08-10 00:00:00-04:00,22.625,22.8799991607666,22.594999313354492,22.8799991607666,22.8799991607666,15
2018-08-13 00:00:00-04:00,23.5,23.5,23.5,23.5,23.5,0
2018-08-14 00:00:00-04:00,23.780000686645508,23.780000686645508,23.725000381469727,23.725000381469727,23.725000381469727,5
2018-08-15 00:00:00-04:00,23.524999618530273,23.524999618530273,23.469999313354492,23.520000457763672,23.520000457763672,20
2018-08-16 00:00:00-04:00,23.8799991607666,23.8799991607666,23.834999084472656,23.834999084472656,23.834999084472656,50
2018-08-17 00:00:00-04:00,24.15999984741211,24.184999465942383,24.155000686645508,24.155000686645508,24.155000686645508,10
2018-08-20 00:00:00-04:00,23.915000915527344,24.18000030517578,23.81999969482422,24.18000030517578,24.18000030517578,20
2018-08-21 00:00:00-04:00,24.405000686645508,24.405000686645508,24.405000686645508,24.405000686645508,24.405000686645508,0
2018-08-22 00:00:00-04:00,24.725000381469727,24.725000381469727,24.40999984741211,24.450000762939453,24.450000762939453,15
2018-08-23 00:00:00-04:00,24.825000762939453,24.825000762939453,24.709999084472656,24.760000228881836,24.760000228881836,10
2018-08-24 00:00:00-04:00,24.875,24.975000381469727,24.875,24.975000381469727,24.975000381469727,10
2018-08-27 00:00:00-04:00,25.40999984741211,25.40999984741211,25.40999984741211,25.40999984741211,25.40999984741211,0
2018-08-28 00:00:00-04:00,25.5,25.5,25.360000610351562,25.360000610351562,25.360000610351562,10
2018-08-29 00:00:00-04:00,25.8700008392334,25.8700008392334,25.8700008392334,25.8700008392334,25.8700008392334,0
2018-08-30 00:00:00-04:00,26.1299991607666,26.1299991607666,26.1299991607666,26.1299991607666,26.1299991607666,0
2018-08-31 00:00:00-04:00,26.024999618530273,26.024999618530273,25.834999084472656,25.834999084472656,25.834999084472656,0
2018-09-04 00:00:00-04:00,26.96500015258789,26.96500015258789,26.665000915527344,26.709999084472656,26.709999084472656,50
2018-09-05 00:00:00-04:00,27.020000457763672,27.020000457763672,27.020000457763672,27.020000457763672,27.020000457763672,0
2018-09-06 00:00:00-04:00,27.420000076293945,27.454999923706055,27.40999984741211,27.454999923706055,27.454999923706055,10
2018-09-07 00:00:00-04:00,28.024999618530273,28.024999618530273,27.989999771118164,27.989999771118164,27.989999771118164,10
2018-09-10 00:00:00-04:00,28.59000015258789,29.125,28.540000915527344,29.125,29.125,30
2018-09-11 00:00:00-04:00,28.270000457763672,28.780000686645508,28.25,28.780000686645508,28.780000686645508,15
2018-09-12 00:00:00-04:00,27.639999389648438,28.145000457763672,27.459999084472656,27.4950008392334,27.4950008392334,73
2018-09-13 00:00:00-04:00,27.334999084472656,27.375,26.655000686645508,26.809999465942383,26.809999465942383,94
2018-09-14 00:00:00-04:00,27.024999618530273,27.110000610351562,26.78499984741211,26.93000030517578,26.93000030517578,85
2018-09-17 00:00:00-04:00,28.19499969482422,28.19499969482422,27.815000534057617,28.075000762939453,28.075000762939453,90
2018-09-18 00:00:00-04:00,27.584999084472656,27.584999084472656,27.274999618530273,27.40999984741211,27.40999984741211,65
2018-09-19 00:00:00-04:00,27.735000610351562,28.3799991607666,27.735000610351562,28.31999969482422,28.31999969482422,25
2018-09-20 00:00:00-04:00,28.829999923706055,29.06999969482422,28.59000015258789,28.59000015258789,28.59000015258789,95
2018-09-21 00:00:00-04:00,28.104999542236328,28.790000915527344,28.05500030517578,28.725000381469727,28.725000381469727,85
2018-09-24 00:00:00-04:00,29.489999771118164,29.559999465942383,29.2450008392334,29.2450008392334,29.2450008392334,75
2018-09-25 00:00:00-04:00,29.354999542236328,29.53499984741211,28.815000534057617,29.229999542236328,29.229999542236328,60
2018-09-26 00:00:00-04:00,28.260000228881836,28.260000228881836,28.260000228881836,28.260000228881836,28.260000228881836,0
2018-09-27 00:00:00-04:00,27.575000762939453,27.575000762939453,27.575000762939453,27.575000762939453,27.575000762939453,35
2018-09-28 00:00:00-04:00,27.899999618530273,27.899999618530273,27.329999923706055,27.329999923706055,27.329999923706055,73
2018-10-01 00:00:00-04:00,26.735000610351562,27.44499969482422,26.584999084472656,27.44499969482422,27.44499969482422,68
2018-10-02 00:00:00-04:00,27.860000610351562,27.860000610351562,27.2549991607666,27.2549991607666,27.2549991607666,7
2018-10-03 00:00:00-04:00,27.114999771118164,27.114999771118164,27.114999771118164,27.114999771118164,27.114999771118164,0
2018-10-04 00:00:00-04:00,27.469999313354492,27.469999313354492,27.469999313354492,27.469999313354492,27.469999313354492,0
